customer_id,age_band,residency,segment,created_date
CUST07030,46-60,AD,affluent,2026-01-10
CUST10761,46-60,AD,affluent,2026-01-13
CUST15669,46-60,AD,affluent,2026-01-20
CUST17269,46-60,AD,affluent,2026-01-23
CUST16016,46-60,AD,affluent,2026-01-28
CUST02906,60+,AD,affluent,2025-10-31
CUST04635,60+,AD,affluent,2025-12-03
CUST14077,18-25,AD,affluent,2025-10-15
CUST09543,18-25,AD,affluent,2025-10-16
CUST19137,18-25,AD,affluent,2025-10-30
CUST03900,18-25,AD,affluent,2025-11-12
CUST09983,18-25,AD,affluent,2025-11-30
CUST18179,18-25,AD,affluent,2025-12-06
CUST01643,18-25,AD,affluent,2025-12-17
CUST09817,18-25,AD,affluent,2025-12-21
CUST10021,18-25,AD,affluent,2026-01-07
CUST12381,18-25,AD,affluent,2026-01-07
CUST14050,18-25,AD,affluent,2026-01-12
CUST17835,18-25,AD,affluent,2026-01-22
CUST05698,18-25,AD,affluent,2026-02-08
CUST06395,18-25,AD,affluent,2026-02-08
CUST11959,26-35,AD,affluent,2025-11-03
CUST17264,26-35,AD,affluent,2025-11-14
CUST00863,26-35,AD,affluent,2025-11-17
CUST00281,26-35,AD,affluent,2025-11-19
CUST02436,26-35,AD,affluent,2025-11-19
CUST05142,26-35,AD,affluent,2025-11-21
CUST19538,26-35,AD,affluent,2025-11-22
CUST13639,26-35,AD,affluent,2025-11-24
CUST03157,26-35,AD,affluent,2025-12-03
CUST07426,26-35,AD,affluent,2025-12-18
CUST09884,26-35,AD,affluent,2025-12-18
CUST17270,26-35,AD,affluent,2026-01-07
CUST11403,26-35,AD,affluent,2026-01-21
CUST02936,26-35,AD,affluent,2026-01-25
CUST15210,36-45,AD,affluent,2025-10-23
CUST05290,36-45,AD,affluent,2025-10-25
CUST02485,36-45,AD,affluent,2025-10-28
CUST13281,36-45,AD,affluent,2025-11-08
CUST18802,36-45,AD,affluent,2025-11-22
CUST02756,36-45,AD,affluent,2025-12-21
CUST15006,36-45,AD,affluent,2025-12-31
CUST13127,36-45,AD,affluent,2026-01-04
CUST06455,36-45,AD,affluent,2026-01-05
CUST11192,36-45,AD,affluent,2026-01-09
CUST16014,36-45,AD,affluent,2026-01-18
CUST01259,46-60,AD,affluent,2025-10-26
CUST01842,46-60,AD,affluent,2025-12-06
CUST01524,46-60,AD,affluent,2025-12-21
CUST05611,46-60,AD,affluent,2026-01-14
CUST07479,46-60,AD,affluent,2026-02-07
CUST04106,60+,AD,affluent,2025-11-26
CUST08980,60+,AD,affluent,2025-11-26
CUST19033,60+,AD,affluent,2025-12-19
CUST16995,60+,AD,affluent,2026-01-17
CUST16724,60+,AD,affluent,2026-02-02
CUST07785,18-25,AD,affluent,2025-11-21
CUST09736,18-25,AD,affluent,2025-12-18
CUST15437,18-25,AD,affluent,2025-12-23
CUST04579,18-25,AD,affluent,2025-12-27
CUST05942,18-25,AD,affluent,2026-01-31
CUST12464,26-35,AD,affluent,2025-10-25
CUST14620,26-35,AD,affluent,2025-10-29
CUST01679,26-35,AD,affluent,2025-11-02
CUST07116,26-35,AD,affluent,2025-11-06
CUST17816,26-35,AD,affluent,2025-11-13
CUST19199,26-35,AD,affluent,2025-11-26
CUST15136,26-35,AD,affluent,2025-11-27
CUST03198,26-35,AD,affluent,2025-11-30
CUST13937,26-35,AD,affluent,2025-12-19
CUST14131,26-35,AD,affluent,2026-01-11
CUST09587,36-45,AD,affluent,2025-11-08
CUST03545,36-45,AD,affluent,2025-12-03
CUST04931,36-45,AD,affluent,2025-12-05
CUST08615,36-45,AD,affluent,2025-12-10
CUST16795,36-45,AD,affluent,2026-01-10
CUST08061,36-45,AD,affluent,2026-01-30
CUST09255,46-60,AD,affluent,2025-11-11
CUST11126,46-60,AD,affluent,2025-12-05
CUST09463,46-60,AD,affluent,2025-12-06
CUST19888,46-60,AD,affluent,2025-12-28
CUST07406,46-60,AD,affluent,2025-12-29
CUST19056,46-60,AD,affluent,2025-12-30
CUST11551,46-60,AD,affluent,2026-01-06
CUST04882,46-60,AD,affluent,2026-01-14
CUST14955,46-60,AD,affluent,2026-01-19
CUST12426,60+,AD,affluent,2025-10-18
CUST11872,60+,AD,affluent,2025-12-26
CUST11993,60+,AD,affluent,2025-12-26
CUST14940,60+,AD,affluent,2026-01-30
CUST11044,18-25,AD,affluent,2025-10-21
CUST11436,18-25,AD,affluent,2025-10-24
CUST08151,18-25,AD,affluent,2025-11-12
CUST12585,18-25,AD,affluent,2025-11-18
CUST04012,18-25,AD,affluent,2025-11-21
CUST11124,18-25,AD,affluent,2026-01-06
CUST18226,18-25,AD,affluent,2026-01-09
CUST17216,18-25,AD,affluent,2026-02-04
CUST19326,26-35,AD,affluent,2025-11-25
CUST19877,26-35,AD,affluent,2025-12-12
CUST05278,26-35,AD,affluent,2025-12-22
CUST13919,26-35,AD,affluent,2025-12-26
CUST12666,26-35,AD,affluent,2025-12-31
CUST14777,26-35,AD,affluent,2026-01-15
CUST02242,26-35,AD,affluent,2026-01-17
CUST17592,26-35,AD,affluent,2026-01-17
CUST18473,26-35,AD,affluent,2026-01-29
CUST04330,26-35,AD,affluent,2026-02-09
CUST07445,36-45,AD,affluent,2025-11-06
CUST00413,36-45,AD,affluent,2025-11-07
CUST08305,36-45,AD,affluent,2025-12-15
CUST14382,36-45,AD,affluent,2026-01-01
CUST03964,36-45,AD,affluent,2026-01-18
CUST11979,36-45,AD,affluent,2026-01-19
CUST03308,46-60,AD,affluent,2025-12-02
CUST00462,46-60,AD,affluent,2025-12-03
CUST06738,46-60,AD,affluent,2025-12-30
CUST02653,46-60,AD,affluent,2026-01-03
CUST08509,46-60,AD,affluent,2026-01-10
CUST01623,46-60,AD,affluent,2026-02-03
CUST12243,46-60,AD,affluent,2026-02-06
CUST02792,46-60,AD,affluent,2026-02-09
CUST18520,60+,AD,affluent,2025-10-16
CUST02510,60+,AD,affluent,2025-10-22
CUST11215,60+,AD,affluent,2026-01-03
CUST05213,60+,AD,affluent,2026-01-17
CUST06924,18-25,AD,affluent,2025-10-21
CUST06666,18-25,AD,affluent,2025-10-27
CUST03783,18-25,AD,affluent,2026-01-20
CUST12649,26-35,AD,affluent,2025-10-24
CUST10647,26-35,AD,affluent,2025-11-07
CUST13723,26-35,AD,affluent,2025-11-08
CUST16817,26-35,AD,affluent,2025-11-09
CUST11618,26-35,AD,affluent,2025-11-10
CUST11655,26-35,AD,affluent,2025-11-16
CUST03274,26-35,AD,affluent,2025-12-12
CUST01911,26-35,AD,affluent,2025-12-14
CUST10960,26-35,AD,affluent,2025-12-19
CUST17704,26-35,AD,affluent,2025-12-26
CUST16462,26-35,AD,affluent,2026-01-02
CUST06770,26-35,AD,affluent,2026-01-06
CUST04164,26-35,AD,affluent,2026-01-10
CUST00725,26-35,AD,affluent,2026-01-12
CUST12257,26-35,AD,affluent,2026-01-12
CUST13577,26-35,AD,affluent,2026-01-15
CUST09857,26-35,AD,affluent,2026-02-04
CUST15812,36-45,AD,affluent,2025-10-19
CUST11842,36-45,AD,affluent,2025-12-11
CUST10328,36-45,AD,affluent,2025-12-18
CUST07170,36-45,AD,affluent,2025-12-19
CUST06751,36-45,AD,affluent,2025-12-27
CUST04865,36-45,AD,affluent,2026-01-25
CUST10710,46-60,AD,affluent,2025-12-18
CUST05667,46-60,AD,affluent,2025-12-26
CUST16144,46-60,AD,affluent,2025-12-27
CUST01248,46-60,AD,affluent,2026-01-21
CUST11195,46-60,AD,affluent,2026-01-28
CUST06399,46-60,AD,affluent,2026-01-31
CUST00236,46-60,AD,affluent,2026-02-01
CUST02109,46-60,AD,affluent,2026-02-04
CUST04903,46-60,AD,affluent,2026-02-04
CUST17239,46-60,AD,affluent,2026-02-05
CUST17544,60+,AD,affluent,2025-11-13
CUST18567,60+,AD,affluent,2025-11-23
CUST17734,60+,AD,affluent,2025-11-28
CUST18881,60+,AD,affluent,2025-12-18
CUST13169,60+,AD,affluent,2026-01-25
CUST12520,60+,AD,affluent,2026-01-29
CUST14637,60+,AD,affluent,2026-01-30
CUST08703,60+,AD,affluent,2026-01-31
CUST08285,18-25,AD,affluent,2025-10-17
CUST19857,18-25,AD,affluent,2025-10-17
CUST12810,18-25,AD,affluent,2025-11-07
CUST09568,18-25,AD,affluent,2025-11-24
CUST02971,18-25,AD,affluent,2025-11-26
CUST11563,18-25,AD,affluent,2025-11-26
CUST01451,18-25,AD,affluent,2025-12-10
CUST11300,18-25,AD,affluent,2025-12-23
CUST11859,18-25,AD,affluent,2026-01-04
CUST12237,26-35,AD,affluent,2025-10-23
CUST10707,26-35,AD,affluent,2025-11-14
CUST13110,26-35,AD,affluent,2025-11-16
CUST07712,26-35,AD,affluent,2025-11-25
CUST02396,26-35,AD,affluent,2025-12-04
CUST11065,26-35,AD,affluent,2025-12-12
CUST10528,26-35,AD,affluent,2026-01-20
CUST12116,26-35,AD,affluent,2026-01-26
CUST00752,26-35,AD,affluent,2026-01-31
CUST14210,26-35,AD,affluent,2026-01-31
CUST05723,26-35,AD,affluent,2026-02-09
CUST16668,36-45,AD,affluent,2025-10-27
CUST15940,36-45,AD,affluent,2025-11-07
CUST17261,36-45,AD,affluent,2025-11-19
CUST04006,36-45,AD,affluent,2025-12-01
CUST04669,36-45,AD,affluent,2025-12-10
CUST03489,36-45,AD,affluent,2025-12-27
CUST19392,36-45,AD,affluent,2026-01-02
CUST04024,36-45,AD,affluent,2026-02-08
CUST03321,46-60,AD,affluent,2025-10-18
CUST08039,46-60,AD,affluent,2025-11-14
CUST00686,46-60,AD,affluent,2025-12-06
CUST00884,46-60,AD,affluent,2026-01-10
CUST17765,46-60,AD,affluent,2026-01-29
CUST17663,46-60,AD,affluent,2026-02-09
CUST05528,60+,AD,affluent,2025-11-10
CUST12529,60+,AD,affluent,2025-11-11
CUST11810,60+,AD,affluent,2026-01-23
CUST00517,60+,AD,affluent,2026-02-10
CUST14802,18-25,AD,affluent,2025-11-23
CUST05309,18-25,AD,affluent,2025-12-19
CUST09730,18-25,AD,affluent,2025-12-23
CUST09287,18-25,AD,affluent,2026-01-11
CUST01339,18-25,AD,affluent,2026-01-13
CUST00797,18-25,AD,affluent,2026-01-24
CUST12891,18-25,AD,affluent,2026-02-03
CUST03722,18-25,AD,affluent,2026-02-05
CUST16933,26-35,AD,affluent,2025-10-17
CUST15795,26-35,AD,affluent,2025-10-18
CUST04802,26-35,AD,affluent,2025-10-25
CUST06556,26-35,AD,affluent,2025-11-19
CUST17657,26-35,AD,affluent,2025-11-20
CUST07670,26-35,AD,affluent,2025-11-25
CUST17323,26-35,AD,affluent,2025-12-07
CUST19990,26-35,AD,affluent,2025-12-19
CUST15415,26-35,AD,affluent,2025-12-22
CUST14990,26-35,AD,affluent,2026-01-02
CUST10887,26-35,AD,affluent,2026-01-03
CUST16964,26-35,AD,affluent,2026-01-09
CUST05259,26-35,AD,affluent,2026-01-28
CUST09538,26-35,AD,affluent,2026-01-31
CUST13205,26-35,AD,affluent,2026-02-06
CUST05101,26-35,AD,affluent,2026-02-07
CUST15816,26-35,AD,affluent,2026-02-09
CUST10958,36-45,AD,affluent,2025-10-25
CUST12975,36-45,AD,affluent,2025-10-28
CUST08912,36-45,AD,affluent,2025-11-05
CUST07498,36-45,AD,affluent,2025-11-13
CUST07402,36-45,AD,affluent,2025-11-21
CUST15339,36-45,AD,affluent,2025-12-27
CUST06483,36-45,AD,affluent,2026-01-07
CUST00547,36-45,AD,affluent,2026-01-16
CUST02693,36-45,AD,affluent,2026-01-27
CUST12152,36-45,AD,affluent,2026-02-08
CUST07040,36-45,AD,affluent,2026-02-09
CUST15472,36-45,AD,affluent,2026-02-10
CUST05582,46-60,AD,affluent,2025-10-29
CUST08632,46-60,AD,affluent,2025-12-10
CUST18534,46-60,AD,affluent,2026-01-24
CUST05207,60+,AD,affluent,2025-11-23
CUST11692,60+,AD,affluent,2025-11-29
CUST00229,60+,AD,affluent,2026-01-13
CUST07850,18-25,AD,affluent,2025-12-30
CUST18833,18-25,AD,affluent,2026-01-16
CUST15223,18-25,AD,affluent,2026-01-29
CUST03676,26-35,AD,affluent,2025-10-15
CUST06408,26-35,AD,affluent,2025-11-01
CUST17619,26-35,AD,affluent,2025-12-16
CUST09899,26-35,AD,affluent,2025-12-21
CUST02050,26-35,AD,affluent,2025-12-31
CUST07800,26-35,AD,affluent,2026-01-13
CUST05484,26-35,AD,affluent,2026-01-16
CUST08706,26-35,AD,affluent,2026-01-25
CUST06137,26-35,AD,affluent,2026-02-11
CUST19011,36-45,AD,affluent,2025-10-22
CUST17192,36-45,AD,affluent,2025-10-30
CUST08328,36-45,AD,affluent,2025-11-02
CUST00681,36-45,AD,affluent,2025-11-07
CUST17359,36-45,AD,affluent,2025-11-13
CUST06026,36-45,AD,affluent,2025-11-28
CUST01759,36-45,AD,affluent,2025-12-02
CUST11326,36-45,AD,affluent,2025-12-04
CUST01999,36-45,AD,affluent,2026-01-08
CUST05913,36-45,AD,affluent,2026-01-19
CUST16507,36-45,AD,affluent,2026-01-23
CUST11198,36-45,AD,affluent,2026-01-27
CUST18531,36-45,AD,affluent,2026-02-10
CUST12093,46-60,AD,affluent,2025-10-21
CUST03757,46-60,AD,affluent,2025-10-30
CUST11404,46-60,AD,affluent,2025-11-23
CUST17987,46-60,AD,affluent,2025-11-26
CUST02349,46-60,AD,affluent,2025-12-16
CUST11031,46-60,AD,affluent,2025-12-29
CUST18999,46-60,AD,affluent,2025-12-29
CUST09699,46-60,AD,affluent,2026-01-18
CUST14372,46-60,AD,affluent,2026-02-07
CUST14059,60+,AD,affluent,2025-12-03
CUST03162,60+,AD,affluent,2025-12-07
CUST16907,18-25,AD,affluent,2025-10-21
CUST01126,18-25,AD,affluent,2025-10-28
CUST18682,18-25,AD,affluent,2025-12-07
CUST17017,18-25,AD,affluent,2026-01-03
CUST07677,18-25,AD,affluent,2026-01-19
CUST15018,26-35,AD,affluent,2025-11-07
CUST09973,26-35,AD,affluent,2025-11-19
CUST12105,26-35,AD,affluent,2025-11-25
CUST15721,26-35,AD,affluent,2025-11-25
CUST01920,26-35,AD,affluent,2025-12-27
CUST08879,26-35,AD,affluent,2026-02-07
CUST18808,36-45,AD,affluent,2025-10-23
CUST11946,36-45,AD,affluent,2025-10-25
CUST03834,36-45,AD,affluent,2025-12-03
CUST17852,36-45,AD,affluent,2025-12-11
CUST00220,36-45,AD,affluent,2025-12-12
CUST18528,36-45,AD,affluent,2025-12-17
CUST03181,36-45,AD,affluent,2025-12-24
CUST10968,36-45,AD,affluent,2026-01-04
CUST16760,36-45,AD,affluent,2026-01-09
CUST16258,46-60,AD,affluent,2025-10-24
CUST19276,46-60,AD,affluent,2025-10-24
CUST07464,46-60,AD,affluent,2025-10-26
CUST12363,46-60,AD,affluent,2025-11-05
CUST10904,46-60,AD,affluent,2025-11-09
CUST01702,46-60,AD,affluent,2025-12-01
CUST15765,46-60,AD,affluent,2025-12-20
CUST03956,46-60,AD,affluent,2025-12-26
CUST08427,46-60,AD,affluent,2026-01-17
CUST03069,46-60,AD,affluent,2026-02-04
CUST12880,60+,AD,affluent,2025-10-29
CUST18356,60+,AD,affluent,2025-11-18
CUST11490,60+,AD,affluent,2025-11-25
CUST12705,60+,AD,affluent,2025-12-28
CUST02237,60+,AD,affluent,2026-01-05
CUST04842,60+,AD,affluent,2026-02-10
CUST02996,18-25,AD,affluent,2025-10-25
CUST13952,18-25,AD,affluent,2025-11-08
CUST14079,18-25,AD,affluent,2025-11-19
CUST11152,26-35,AD,affluent,2025-10-24
CUST01437,26-35,AD,affluent,2025-11-08
CUST13789,26-35,AD,affluent,2025-11-10
CUST15531,26-35,AD,affluent,2025-12-27
CUST14633,26-35,AD,affluent,2026-01-22
CUST11805,26-35,AD,affluent,2026-01-28
CUST04397,26-35,AD,affluent,2026-02-09
CUST18410,36-45,AD,affluent,2025-10-17
CUST05212,36-45,AD,affluent,2025-10-23
CUST03350,36-45,AD,affluent,2025-10-30
CUST04238,36-45,AD,affluent,2025-10-30
CUST02629,36-45,AD,affluent,2025-11-17
CUST01580,36-45,AD,affluent,2025-12-01
CUST18104,36-45,AD,affluent,2026-01-02
CUST18815,36-45,AD,affluent,2026-01-09
CUST12912,36-45,AD,affluent,2026-01-11
CUST11822,36-45,AD,affluent,2026-01-20
CUST15989,36-45,AD,affluent,2026-01-30
CUST02312,36-45,AD,affluent,2026-02-01
CUST00582,36-45,AD,affluent,2026-02-04
CUST17412,46-60,AD,affluent,2025-10-28
CUST14243,46-60,AD,affluent,2025-11-07
CUST08214,46-60,AD,affluent,2025-11-27
CUST03923,46-60,AD,affluent,2025-12-16
CUST13982,46-60,AD,affluent,2025-12-28
CUST04472,46-60,AD,affluent,2026-01-17
CUST12012,46-60,AD,affluent,2026-02-03
CUST13700,46-60,AD,affluent,2026-02-08
CUST01308,60+,AD,affluent,2025-10-22
CUST14258,60+,AD,affluent,2025-11-04
CUST18436,60+,AD,affluent,2025-11-27
CUST18907,60+,AD,affluent,2025-11-27
CUST10246,60+,AD,affluent,2026-01-22
CUST04695,18-25,AD,affluent,2025-10-29
CUST00261,18-25,AD,affluent,2025-11-09
CUST19416,18-25,AD,affluent,2025-11-16
CUST06324,18-25,AD,affluent,2025-12-02
CUST18985,18-25,AD,affluent,2026-01-10
CUST08283,18-25,AD,affluent,2026-01-19
CUST19906,18-25,AD,affluent,2026-01-22
CUST09303,26-35,AD,affluent,2025-11-04
CUST15087,26-35,AD,affluent,2025-11-08
CUST05203,26-35,AD,affluent,2025-11-10
CUST02377,26-35,AD,affluent,2025-11-20
CUST07133,26-35,AD,affluent,2025-11-24
CUST01766,26-35,AD,affluent,2025-12-22
CUST06085,26-35,AD,affluent,2026-01-13
CUST18285,26-35,AD,affluent,2026-01-13
CUST18899,26-35,AD,affluent,2026-01-20
CUST19316,26-35,AD,affluent,2026-01-25
CUST11431,26-35,AD,affluent,2026-01-29
CUST05878,36-45,AD,affluent,2025-10-16
CUST16046,36-45,AD,affluent,2025-11-08
CUST13592,36-45,AD,affluent,2025-11-29
CUST07261,36-45,AD,affluent,2025-11-30
CUST11894,36-45,AD,affluent,2025-12-15
CUST09148,36-45,AD,affluent,2025-12-16
CUST00553,36-45,AD,affluent,2026-01-15
CUST07381,46-60,AD,affluent,2025-10-29
CUST00104,46-60,AD,affluent,2025-11-24
CUST12784,46-60,AD,affluent,2025-12-04
CUST01610,46-60,AD,affluent,2025-12-24
CUST06568,46-60,AD,affluent,2025-12-28
CUST11893,46-60,AD,affluent,2025-12-28
CUST05087,46-60,AD,affluent,2026-01-13
CUST12742,46-60,AD,affluent,2026-01-22
CUST08468,46-60,AD,affluent,2026-01-26
CUST02799,46-60,AD,affluent,2026-02-09
CUST08044,60+,AD,affluent,2025-12-10
CUST02854,60+,AD,affluent,2025-12-12
CUST03638,60+,AD,affluent,2025-12-14
CUST08864,60+,AD,affluent,2026-01-12
CUST02489,60+,AD,affluent,2026-01-28
CUST08978,60+,AD,affluent,2026-02-03
CUST17361,18-25,AD,affluent,2025-10-17
CUST12384,18-25,AD,affluent,2025-10-20
CUST09167,18-25,AD,affluent,2025-10-22
CUST01117,18-25,AD,affluent,2025-11-04
CUST04891,18-25,AD,affluent,2025-11-04
CUST19332,18-25,AD,affluent,2025-11-04
CUST15284,18-25,AD,affluent,2025-12-09
CUST15780,26-35,AD,affluent,2025-10-26
CUST05193,26-35,AD,affluent,2025-11-27
CUST16435,26-35,AD,affluent,2025-12-02
CUST13908,26-35,AD,affluent,2025-12-09
CUST15561,26-35,AD,affluent,2025-12-20
CUST14030,26-35,AD,affluent,2025-12-26
CUST13529,26-35,AD,affluent,2025-12-29
CUST14631,26-35,AD,affluent,2026-01-02
CUST19728,36-45,AD,affluent,2025-10-23
CUST02452,36-45,AD,affluent,2025-11-11
CUST02991,36-45,AD,affluent,2025-12-22
CUST00298,36-45,AD,affluent,2025-12-28
CUST19070,36-45,AD,affluent,2026-01-04
CUST07205,36-45,AD,affluent,2026-01-13
CUST05559,46-60,AD,affluent,2025-10-25
CUST05591,46-60,AD,affluent,2025-11-08
CUST01933,46-60,AD,affluent,2025-11-29
CUST09357,46-60,AD,affluent,2025-12-14
CUST11903,46-60,AD,affluent,2025-12-14
CUST02279,46-60,AD,affluent,2026-01-01
CUST14123,46-60,AD,affluent,2026-01-14
CUST12196,46-60,AD,affluent,2026-01-15
CUST08614,46-60,AD,affluent,2026-01-31
CUST07404,60+,AD,affluent,2025-11-17
CUST01661,60+,AD,affluent,2025-12-12
CUST13344,60+,AD,affluent,2025-12-19
CUST08602,60+,AD,affluent,2025-12-21
CUST11507,60+,AD,affluent,2026-01-04
CUST08290,60+,AD,affluent,2026-01-10
CUST06927,60+,AD,affluent,2026-01-25
CUST06681,18-25,AD,affluent,2025-10-15
CUST11595,18-25,AD,affluent,2025-10-15
CUST19446,18-25,AD,affluent,2025-10-19
CUST15074,18-25,AD,affluent,2025-10-25
CUST08881,18-25,AD,affluent,2025-11-02
CUST13625,18-25,AD,affluent,2025-11-24
CUST18397,18-25,AD,affluent,2025-11-25
CUST05721,18-25,AD,affluent,2025-12-05
CUST04537,18-25,AD,affluent,2025-12-13
CUST17893,18-25,AD,affluent,2025-12-17
CUST15386,18-25,AD,affluent,2026-01-05
CUST02038,18-25,AD,affluent,2026-02-10
CUST06263,18-25,AD,affluent,2026-02-11
CUST18203,26-35,AD,affluent,2025-10-19
CUST19832,26-35,AD,affluent,2025-10-20
CUST13848,26-35,AD,affluent,2025-10-26
CUST11422,26-35,AD,affluent,2025-11-26
CUST16085,26-35,AD,affluent,2025-11-26
CUST11834,26-35,AD,affluent,2025-12-01
CUST12598,26-35,AD,affluent,2025-12-02
CUST13652,26-35,AD,affluent,2025-12-18
CUST06804,26-35,AD,affluent,2026-01-08
CUST02919,26-35,AD,affluent,2026-02-08
CUST00014,36-45,AD,affluent,2025-11-04
CUST04267,36-45,AD,affluent,2025-11-12
CUST15042,36-45,AD,affluent,2025-11-26
CUST18712,36-45,AD,affluent,2026-01-01
CUST17919,36-45,AD,affluent,2026-01-14
CUST13993,36-45,AD,affluent,2026-01-17
CUST11846,36-45,AD,affluent,2026-01-29
CUST02817,46-60,AD,affluent,2025-11-12
CUST17189,46-60,AD,affluent,2025-12-21
CUST15770,46-60,AD,affluent,2026-01-03
CUST13294,46-60,AD,affluent,2026-01-04
CUST01965,46-60,AD,affluent,2026-01-15
CUST15103,46-60,AD,affluent,2026-01-30
CUST11370,46-60,AD,affluent,2026-02-05
CUST04075,60+,AD,affluent,2025-11-09
CUST10147,60+,AD,affluent,2025-11-15
CUST18045,60+,AD,affluent,2025-12-17
CUST18446,60+,AD,affluent,2025-12-31
CUST18937,60+,AD,affluent,2026-02-05
CUST04653,18-25,AD,affluent,2025-10-29
CUST09687,18-25,AD,affluent,2025-12-04
CUST11464,18-25,AD,affluent,2025-12-13
CUST10064,18-25,AD,affluent,2026-02-01
CUST10015,18-25,AD,affluent,2026-02-08
CUST12553,26-35,AD,affluent,2025-10-20
CUST10293,26-35,AD,affluent,2025-11-01
CUST15778,26-35,AD,affluent,2025-11-03
CUST18943,26-35,AD,affluent,2025-12-05
CUST09151,26-35,AD,affluent,2025-12-07
CUST16538,26-35,AD,affluent,2025-12-12
CUST01335,26-35,AD,affluent,2026-01-02
CUST14829,26-35,AD,affluent,2026-01-09
CUST06958,26-35,AD,affluent,2026-01-13
CUST16167,26-35,AD,affluent,2026-01-26
CUST06298,26-35,AD,affluent,2026-01-28
CUST16301,26-35,AD,affluent,2026-02-07
CUST16569,36-45,AD,affluent,2025-11-06
CUST13695,36-45,AD,affluent,2025-11-11
CUST01211,36-45,AD,affluent,2025-11-18
CUST06073,36-45,AD,affluent,2025-12-31
CUST16799,36-45,AD,affluent,2026-01-18
CUST14825,36-45,AD,affluent,2026-01-22
CUST05538,36-45,AD,affluent,2026-01-24
CUST15995,36-45,AD,affluent,2026-02-11
CUST13509,46-60,AD,affluent,2025-11-08
CUST08565,46-60,AD,affluent,2025-12-24
CUST00615,46-60,AD,affluent,2025-12-26
CUST10067,46-60,AD,affluent,2025-12-31
CUST12590,60+,AD,affluent,2025-10-27
CUST00644,60+,AD,affluent,2025-10-29
CUST17011,60+,AD,affluent,2025-11-13
CUST18367,60+,AD,affluent,2025-11-13
CUST04014,60+,AD,affluent,2025-12-02
CUST15078,60+,AD,affluent,2025-12-28
CUST11909,60+,AD,affluent,2026-01-04
CUST09026,60+,AD,affluent,2026-01-17
CUST01354,60+,AD,affluent,2026-02-08
CUST16252,18-25,AD,affluent,2025-10-15
CUST12251,18-25,AD,affluent,2025-10-19
CUST17505,18-25,AD,affluent,2025-12-24
CUST09212,18-25,AD,affluent,2025-12-28
CUST15767,18-25,AD,affluent,2025-12-30
CUST13980,18-25,AD,affluent,2026-01-20
CUST16236,18-25,AD,affluent,2026-01-30
CUST09954,26-35,AD,affluent,2025-10-21
CUST07634,26-35,AD,affluent,2025-10-24
CUST15489,26-35,AD,affluent,2025-10-24
CUST17458,26-35,AD,affluent,2025-10-24
CUST06361,26-35,AD,affluent,2025-10-27
CUST04935,26-35,AD,affluent,2025-10-30
CUST15794,26-35,AD,affluent,2025-11-16
CUST06219,26-35,AD,affluent,2025-11-26
CUST19422,26-35,AD,affluent,2025-11-29
CUST08783,26-35,AD,affluent,2025-12-11
CUST06174,26-35,AD,affluent,2025-12-12
CUST01564,26-35,AD,affluent,2026-01-05
CUST19354,26-35,AD,affluent,2026-01-07
CUST06080,26-35,AD,affluent,2026-02-10
CUST17785,36-45,AD,affluent,2025-11-07
CUST19830,36-45,AD,affluent,2025-11-12
CUST19598,36-45,AD,affluent,2025-11-13
CUST01053,36-45,AD,affluent,2025-12-19
CUST03335,36-45,AD,affluent,2026-01-08
CUST19901,36-45,AD,affluent,2026-01-16
CUST00072,36-45,AD,affluent,2026-01-29
CUST11814,46-60,AD,affluent,2025-12-01
CUST16224,46-60,AD,affluent,2025-12-21
CUST19369,46-60,AD,affluent,2025-12-22
CUST17266,46-60,AD,affluent,2026-01-14
CUST06215,46-60,AD,affluent,2026-01-23
CUST00214,46-60,AD,affluent,2026-02-04
CUST11042,46-60,AD,affluent,2026-02-04
CUST09383,60+,AD,affluent,2025-12-08
CUST18259,60+,AD,affluent,2025-12-20
CUST09521,60+,AD,affluent,2025-12-31
CUST09592,60+,AD,affluent,2026-01-19
CUST13904,60+,AD,affluent,2026-02-09
CUST17085,18-25,AD,affluent,2025-10-23
CUST03753,18-25,AD,affluent,2025-10-27
CUST02751,18-25,AD,affluent,2025-11-23
CUST19782,18-25,AD,affluent,2025-11-24
CUST18869,18-25,AD,affluent,2025-12-12
CUST18571,26-35,AD,affluent,2025-10-19
CUST16093,26-35,AD,affluent,2025-10-27
CUST02009,26-35,AD,affluent,2025-11-25
CUST02217,26-35,AD,affluent,2025-11-27
CUST18111,26-35,AD,affluent,2025-11-29
CUST08942,26-35,AD,affluent,2025-12-15
CUST06581,26-35,AD,affluent,2026-01-13
CUST06854,36-45,AD,affluent,2025-10-31
CUST11266,36-45,AD,affluent,2025-11-05
CUST14578,36-45,AD,affluent,2025-11-30
CUST06231,36-45,AD,affluent,2025-12-11
CUST15463,36-45,AD,affluent,2025-12-11
CUST07320,36-45,AD,affluent,2026-01-26
CUST17432,36-45,AD,affluent,2026-02-05
