event_ts,customer_id,product_family,event_type,amount
2026-01-29 01:39:00,CUST01854,account,opened,
2026-02-07 02:39:00,CUST01854,card,opened,
2025-10-30 04:18:00,CUST01855,account,opened,
2025-11-14 12:18:00,CUST01855,card,opened,
2025-12-02 01:01:00,CUST01870,account,opened,
2025-12-14 10:01:00,CUST01870,card,opened,
2026-01-29 14:10:00,CUST01874,account,opened,
2026-02-01 18:10:00,CUST01874,card,opened,
2025-12-15 05:00:00,CUST01882,account,opened,
2025-12-19 11:00:00,CUST01882,card,opened,
2025-12-12 22:16:00,CUST01883,account,opened,
2025-12-31 02:16:00,CUST01883,card,opened,
2025-12-08 08:00:00,CUST01891,account,opened,
2026-01-09 18:00:00,CUST01891,loan,applied,38983
2026-02-10 17:29:00,CUST01899,account,opened,
2026-02-05 06:00:00,CUST01909,account,opened,
2026-02-16 12:00:00,CUST01909,card,opened,
2026-01-01 10:12:00,CUST01924,account,opened,
2025-12-12 00:00:00,CUST01931,account,opened,
2025-12-31 02:00:00,CUST01931,mortgage,applied,165034
2026-02-01 03:24:00,CUST01944,account,opened,
2026-02-05 08:24:00,CUST01944,card,opened,
2025-12-02 07:00:00,CUST01950,account,opened,
2026-01-11 09:00:00,CUST01950,loan,applied,43244
2026-01-16 12:00:00,CUST01950,loan,approved,43244
2025-12-23 14:20:00,CUST01958,account,opened,
2026-02-19 15:20:00,CUST01958,loan,applied,36737
2026-02-28 18:20:00,CUST01958,loan,approved,36737
2025-11-17 07:00:00,CUST01971,account,opened,
2025-12-06 21:25:00,CUST01972,account,opened,
2026-02-07 02:56:00,CUST01985,account,opened,
2025-12-22 11:24:00,CUST02000,account,opened,
2025-12-29 13:24:00,CUST02000,card,opened,
2026-02-01 02:53:00,CUST02001,account,opened,
2026-02-12 03:53:00,CUST02001,card,opened,
2026-01-19 12:00:00,CUST02004,account,opened,
2026-01-31 18:00:00,CUST02004,card,opened,
2026-02-20 03:16:00,CUST02008,account,opened,
2026-03-07 09:16:00,CUST02008,card,opened,
2026-02-06 04:18:00,CUST02013,account,opened,
2025-12-05 03:00:00,CUST02030,account,opened,
2025-12-17 11:00:00,CUST02030,card,opened,
2025-11-20 06:00:00,CUST02035,account,opened,
2026-02-22 11:00:00,CUST02038,account,opened,
2026-02-22 13:00:00,CUST02038,card,opened,
2026-03-21 17:00:00,CUST02038,loan,applied,43898
2026-03-28 17:00:00,CUST02038,loan,approved,43898
2025-12-28 10:40:00,CUST02040,account,opened,
2025-12-26 09:00:00,CUST02047,account,opened,
2026-01-09 19:00:00,CUST02047,card,opened,
2025-11-04 04:20:00,CUST02058,account,opened,
2025-12-18 12:29:00,CUST02094,account,opened,
2026-01-06 20:29:00,CUST02094,card,opened,
2026-01-20 00:00:00,CUST02108,account,opened,
2026-01-29 05:00:00,CUST02108,card,opened,
2025-11-16 13:21:00,CUST02110,account,opened,
2026-01-12 13:21:00,CUST02110,loan,applied,22777
2025-12-28 12:03:00,CUST02123,account,opened,
2026-01-17 18:03:00,CUST02123,card,opened,
2026-01-09 01:25:00,CUST02124,account,opened,
2025-11-24 22:08:00,CUST02132,account,opened,
2026-01-24 01:00:00,CUST02140,account,opened,
2026-02-02 06:00:00,CUST02140,card,opened,
2026-02-17 00:31:00,CUST02142,account,opened,
2026-03-12 00:40:00,CUST02148,account,opened,
2026-03-31 06:40:00,CUST02148,card,opened,
2025-10-29 08:50:00,CUST02157,account,opened,
2026-02-15 12:10:00,CUST02159,account,opened,
2025-11-28 12:00:00,CUST02163,account,opened,
2025-12-25 18:00:00,CUST02163,loan,applied,2182
2026-01-02 01:00:00,CUST02165,account,opened,
2026-02-02 03:06:00,CUST02166,account,opened,
2026-02-15 13:06:00,CUST02166,card,opened,
2026-03-02 07:35:00,CUST02170,account,opened,
2026-03-13 11:35:00,CUST02170,card,opened,
2025-10-31 02:00:00,CUST02173,account,opened,
2025-12-27 05:34:00,CUST02176,account,opened,
2026-02-03 05:00:00,CUST02178,account,opened,
2026-02-12 10:00:00,CUST02178,card,opened,
2026-04-22 07:00:00,CUST02178,mortgage,applied,177392
2026-01-06 15:18:00,CUST02182,account,opened,
2025-11-20 04:14:00,CUST02184,account,opened,
2025-11-28 12:14:00,CUST02184,card,opened,
2026-02-13 11:50:00,CUST02185,account,opened,
2026-01-12 23:02:00,CUST02193,account,opened,
2026-01-21 00:02:00,CUST02193,card,opened,
2025-11-17 01:29:00,CUST02198,account,opened,
2025-11-30 08:29:00,CUST02198,loan,applied,24779
2025-12-07 14:29:00,CUST02198,loan,approved,24779
2025-11-14 06:00:00,CUST02199,account,opened,
2026-02-01 19:52:00,CUST02213,account,opened,
2025-12-05 17:42:00,CUST02214,account,opened,
2025-12-06 18:42:00,CUST02214,card,opened,
2025-11-18 07:00:00,CUST02215,account,opened,
2025-11-30 17:00:00,CUST02215,card,opened,
2025-11-21 07:00:00,CUST02221,account,opened,
2025-11-30 13:00:00,CUST02221,card,opened,
2025-11-05 23:09:00,CUST02233,account,opened,
2025-12-08 04:00:00,CUST02241,account,opened,
2026-01-23 09:00:00,CUST02242,account,opened,
2026-02-01 18:00:00,CUST02242,card,opened,
2025-12-24 18:11:00,CUST02243,account,opened,
2026-01-08 00:11:00,CUST02243,card,opened,
2026-02-23 01:00:00,CUST02246,account,opened,
2025-11-14 02:00:00,CUST02252,account,opened,
2025-12-20 03:00:00,CUST02252,loan,applied,8314
2025-12-30 07:00:00,CUST02252,loan,approved,8314
2025-11-05 10:50:00,CUST02255,account,opened,
2025-12-11 04:34:00,CUST02257,account,opened,
2025-12-28 10:34:00,CUST02257,card,opened,
2025-12-18 01:00:00,CUST02270,account,opened,
2025-12-19 07:00:00,CUST02270,card,opened,
2026-02-17 19:07:00,CUST02274,account,opened,
2025-12-07 10:30:00,CUST02282,account,opened,
2026-01-21 00:08:00,CUST02286,account,opened,
2026-02-08 01:27:00,CUST02289,account,opened,
2026-02-27 04:27:00,CUST02289,card,opened,
2026-02-20 04:00:00,CUST02290,account,opened,
2025-11-01 09:00:00,CUST02298,account,opened,
2025-12-31 00:38:00,CUST02300,account,opened,
2025-11-30 04:00:00,CUST02305,account,opened,
2025-12-10 13:00:00,CUST02305,card,opened,
2025-12-25 11:00:00,CUST02305,loan,applied,23482
2026-01-21 00:49:00,CUST02310,account,opened,
2026-02-08 02:49:00,CUST02310,card,opened,
2025-12-09 03:00:00,CUST02314,account,opened,
2025-12-22 05:00:00,CUST02314,loan,applied,48150
2025-12-13 04:00:00,CUST02316,account,opened,
2025-12-26 11:00:00,CUST02316,card,opened,
2026-02-15 05:00:00,CUST02316,mortgage,applied,364023
2026-02-28 05:00:00,CUST02316,mortgage,approved,364023
2026-01-02 09:28:00,CUST02320,account,opened,
2026-01-13 17:28:00,CUST02320,card,opened,
2026-02-07 02:21:00,CUST02321,account,opened,
2026-01-04 09:20:00,CUST02333,account,opened,
2026-01-03 23:16:00,CUST02334,account,opened,
2025-11-21 02:43:00,CUST02335,account,opened,
2025-12-11 05:43:00,CUST02335,card,opened,
2026-02-11 09:00:00,CUST02337,account,opened,
2026-02-16 10:00:00,CUST02337,card,opened,
2026-02-10 07:00:00,CUST02339,account,opened,
2025-12-30 01:00:00,CUST02349,account,opened,
2026-01-24 08:50:00,CUST02355,account,opened,
2025-12-13 14:10:00,CUST02377,account,opened,
2025-12-16 21:10:00,CUST02377,card,opened,
2025-11-02 12:00:00,CUST02380,account,opened,
2025-11-15 21:00:00,CUST02380,card,opened,
2025-12-29 21:40:00,CUST02383,account,opened,
2026-01-08 07:00:00,CUST02384,account,opened,
2026-01-15 16:00:00,CUST02384,card,opened,
2026-02-20 03:07:00,CUST02386,account,opened,
2025-10-26 12:00:00,CUST02391,account,opened,
2025-11-28 00:05:00,CUST02393,account,opened,
2026-01-21 04:00:00,CUST02412,account,opened,
2025-12-02 00:26:00,CUST02416,account,opened,
2025-12-22 01:47:00,CUST02419,account,opened,
2026-01-04 03:47:00,CUST02419,card,opened,
2025-11-22 17:09:00,CUST02423,account,opened,
2025-12-01 18:09:00,CUST02423,card,opened,
2025-11-24 13:33:00,CUST02424,account,opened,
2025-12-01 13:33:00,CUST02424,card,opened,
2026-02-09 19:13:00,CUST02426,account,opened,
2025-11-10 12:10:00,CUST02434,account,opened,
2026-02-10 17:09:00,CUST02435,account,opened,
2026-02-16 17:09:00,CUST02435,card,opened,
2025-12-23 09:00:00,CUST02441,account,opened,
2026-01-29 20:12:00,CUST02450,account,opened,
2025-11-08 06:43:00,CUST02462,account,opened,
2025-11-28 09:39:00,CUST02467,account,opened,
2026-03-01 09:49:00,CUST02470,account,opened,
2026-03-01 09:49:00,CUST02470,card,opened,
2025-11-13 07:46:00,CUST02474,account,opened,
2025-12-03 11:46:00,CUST02474,card,opened,
2026-01-28 06:00:00,CUST02475,account,opened,
2026-02-02 16:00:00,CUST02475,card,opened,
2026-02-09 21:53:00,CUST02476,account,opened,
2026-02-26 04:53:00,CUST02476,card,opened,
2026-01-21 21:49:00,CUST02478,account,opened,
2025-12-12 17:15:00,CUST02479,account,opened,
2025-11-28 06:00:00,CUST02484,account,opened,
2025-11-16 11:00:00,CUST02485,account,opened,
2025-12-03 19:00:00,CUST02485,card,opened,
2026-01-03 19:00:00,CUST02485,mortgage,applied,310350
2026-01-07 19:00:00,CUST02485,mortgage,approved,310350
2026-02-22 01:15:00,CUST02489,account,opened,
2026-02-22 02:15:00,CUST02489,card,opened,
2026-01-11 05:00:00,CUST02491,account,opened,
2026-01-11 09:00:00,CUST02491,card,opened,
2025-11-07 09:00:00,CUST02497,account,opened,
2025-11-16 15:00:00,CUST02497,card,opened,
2026-01-02 16:16:00,CUST02505,account,opened,
2026-01-18 20:16:00,CUST02505,card,opened,
2025-12-01 20:00:00,CUST02508,account,opened,
2025-12-06 06:00:00,CUST02508,card,opened,
2026-02-16 10:00:00,CUST02512,account,opened,
2025-11-25 05:00:00,CUST02517,account,opened,
2026-02-22 11:43:00,CUST02524,account,opened,
2026-04-07 20:43:00,CUST02524,loan,applied,4406
2026-04-09 21:43:00,CUST02524,loan,approved,4406
2026-01-05 11:44:00,CUST02525,account,opened,
2026-01-19 17:44:00,CUST02525,card,opened,
2025-11-17 07:36:00,CUST02536,account,opened,
2025-11-30 07:36:00,CUST02536,card,opened,
2026-02-15 17:30:00,CUST02537,account,opened,
2026-02-08 13:39:00,CUST02545,account,opened,
2026-02-13 23:39:00,CUST02545,card,opened,
2026-03-01 04:12:00,CUST02566,account,opened,
2026-01-11 00:23:00,CUST02571,account,opened,
2026-01-21 10:23:00,CUST02571,card,opened,
2026-01-25 05:00:00,CUST02573,account,opened,
2026-01-03 09:04:00,CUST02582,account,opened,
2026-01-22 15:04:00,CUST02582,card,opened,
2026-02-12 23:30:00,CUST02598,account,opened,
2026-02-19 12:21:00,CUST02609,account,opened,
2026-03-04 09:23:00,CUST02613,account,opened,
2026-03-05 13:23:00,CUST02613,card,opened,
2026-05-01 15:23:00,CUST02613,mortgage,applied,215185
2025-12-22 17:56:00,CUST02614,account,opened,
2025-12-23 22:56:00,CUST02614,card,opened,
2025-12-11 00:51:00,CUST02616,account,opened,
2025-12-20 07:51:00,CUST02616,card,opened,
2026-03-31 03:51:00,CUST02616,mortgage,applied,136863
2025-11-27 14:37:00,CUST02618,account,opened,
2025-12-14 23:37:00,CUST02618,card,opened,
2026-01-17 20:46:00,CUST02624,account,opened,
2026-02-02 04:46:00,CUST02624,card,opened,
2025-11-06 12:00:00,CUST02625,account,opened,
2025-11-19 09:00:00,CUST02629,account,opened,
2025-12-03 18:00:00,CUST02629,card,opened,
2025-12-08 07:32:00,CUST02647,account,opened,
2025-12-18 16:32:00,CUST02647,card,opened,
2026-01-05 08:32:00,CUST02647,loan,applied,17042
2026-01-14 10:32:00,CUST02647,loan,approved,17042
2026-01-25 18:57:00,CUST02650,account,opened,
2026-01-24 06:03:00,CUST02653,account,opened,
2026-02-11 15:03:00,CUST02653,card,opened,
2026-01-31 11:25:00,CUST02659,account,opened,
2025-12-06 15:10:00,CUST02661,account,opened,
2025-11-08 08:40:00,CUST02665,account,opened,
2025-12-25 05:00:00,CUST02666,account,opened,
2025-12-28 09:00:00,CUST02666,card,opened,
2025-12-31 07:32:00,CUST02669,account,opened,
2026-01-07 12:32:00,CUST02669,card,opened,
2026-02-02 07:30:00,CUST02675,account,opened,
2026-02-13 09:30:00,CUST02675,card,opened,
2026-01-29 04:47:00,CUST02676,account,opened,
2026-03-09 08:00:00,CUST02680,account,opened,
2026-03-12 09:00:00,CUST02680,card,opened,
2025-11-14 23:56:00,CUST02681,account,opened,
2026-02-01 16:25:00,CUST02693,account,opened,
2026-02-15 23:25:00,CUST02693,card,opened,
2025-12-12 10:30:00,CUST02704,account,opened,
2025-12-23 17:30:00,CUST02704,card,opened,
2026-02-13 16:03:00,CUST02705,account,opened,
2026-03-03 19:03:00,CUST02705,card,opened,
2026-01-03 08:00:00,CUST02706,account,opened,
2026-01-03 11:00:00,CUST02706,card,opened,
2025-11-17 15:16:00,CUST02716,account,opened,
2025-11-29 18:16:00,CUST02716,card,opened,
2026-03-03 06:55:00,CUST02727,account,opened,
2026-03-30 11:55:00,CUST02727,loan,applied,17504
2026-04-05 14:55:00,CUST02727,loan,approved,17504
2025-12-02 06:00:00,CUST02732,account,opened,
2025-12-22 16:00:00,CUST02732,card,opened,
2026-03-01 10:00:00,CUST02732,mortgage,applied,369566
2026-03-11 16:00:00,CUST02732,mortgage,approved,369566
2026-02-13 17:33:00,CUST02735,account,opened,
2026-02-21 03:33:00,CUST02735,card,opened,
2026-04-04 01:33:00,CUST02735,loan,applied,15751
2026-04-06 02:33:00,CUST02735,loan,approved,15751
2025-11-23 11:40:00,CUST02741,account,opened,
2025-12-06 21:40:00,CUST02741,card,opened,
2025-10-29 12:00:00,CUST02748,account,opened,
2026-01-18 10:00:00,CUST02761,account,opened,
2026-02-16 12:01:00,CUST02762,account,opened,
2026-03-02 19:01:00,CUST02762,card,opened,
2026-01-15 06:55:00,CUST02767,account,opened,
2026-01-23 07:55:00,CUST02767,card,opened,
2026-01-03 01:34:00,CUST02775,account,opened,
2025-12-28 10:00:00,CUST02776,account,opened,
2026-03-03 19:00:00,CUST02776,mortgage,applied,246667
2026-03-17 19:00:00,CUST02776,mortgage,approved,246667
2026-01-23 11:12:00,CUST02777,account,opened,
2025-12-20 04:00:00,CUST02783,account,opened,
2025-12-21 14:00:00,CUST02783,card,opened,
2025-12-27 14:56:00,CUST02784,account,opened,
2026-01-09 03:00:00,CUST02785,account,opened,
2026-01-22 04:00:00,CUST02793,account,opened,
2026-01-30 12:00:00,CUST02793,card,opened,
2026-01-23 03:00:00,CUST02794,account,opened,
2026-03-02 04:00:00,CUST02794,loan,applied,19349
2026-03-07 05:00:00,CUST02794,loan,approved,19349
2025-12-29 06:44:00,CUST02796,account,opened,
2026-01-20 05:54:00,CUST02807,account,opened,
2026-02-07 15:54:00,CUST02807,card,opened,
2025-12-31 05:00:00,CUST02816,account,opened,
2025-12-23 04:00:00,CUST02818,account,opened,
2026-03-03 20:04:00,CUST02820,account,opened,
2026-02-14 00:00:00,CUST02835,account,opened,
2025-12-31 04:29:00,CUST02839,account,opened,
2026-02-26 11:00:00,CUST02843,account,opened,
2025-11-22 09:00:00,CUST02858,account,opened,
2026-03-07 01:58:00,CUST02868,account,opened,
2026-03-23 07:58:00,CUST02868,card,opened,
2026-01-05 03:45:00,CUST02870,account,opened,
2026-02-17 03:45:00,CUST02870,loan,applied,18619
2025-12-14 09:00:00,CUST02875,account,opened,
2025-12-30 13:00:00,CUST02875,card,opened,
2026-01-14 01:25:00,CUST02877,account,opened,
2026-01-14 15:43:00,CUST02884,account,opened,
2026-01-20 18:43:00,CUST02884,card,opened,
2025-11-20 02:00:00,CUST02886,account,opened,
2025-11-23 05:00:00,CUST02886,card,opened,
2026-03-06 07:00:00,CUST02896,account,opened,
2026-03-16 11:00:00,CUST02896,card,opened,
2026-01-09 09:00:00,CUST02899,account,opened,
2026-01-22 16:00:00,CUST02899,card,opened,
2026-02-16 07:00:00,CUST02900,account,opened,
2026-02-16 13:00:00,CUST02900,card,opened,
2026-03-12 17:23:00,CUST02912,account,opened,
2026-03-21 01:23:00,CUST02912,card,opened,
2026-02-08 16:48:00,CUST02929,account,opened,
2026-02-18 00:48:00,CUST02929,card,opened,
2026-02-28 20:48:00,CUST02929,loan,applied,17916
2025-12-05 07:17:00,CUST02934,account,opened,
2026-02-14 00:00:00,CUST02936,account,opened,
2026-02-16 03:00:00,CUST02936,card,opened,
2026-02-17 09:00:00,CUST02949,account,opened,
2026-02-18 13:00:00,CUST02949,card,opened,
2026-01-04 03:50:00,CUST02954,account,opened,
2026-02-24 06:07:00,CUST02963,account,opened,
2025-12-16 15:58:00,CUST02971,account,opened,
2025-12-26 15:58:00,CUST02971,card,opened,
2026-03-09 23:14:00,CUST02973,account,opened,
2025-11-24 07:00:00,CUST02975,account,opened,
2026-01-17 08:00:00,CUST02975,loan,applied,15513
2025-12-04 21:56:00,CUST02976,account,opened,
2025-12-22 00:18:00,CUST02982,account,opened,
2026-01-07 06:18:00,CUST02982,card,opened,
2025-11-08 13:26:00,CUST02983,account,opened,
2025-11-27 23:26:00,CUST02983,card,opened,
2025-12-27 07:13:00,CUST02986,account,opened,
2025-12-05 09:56:00,CUST02987,account,opened,
2025-12-23 15:56:00,CUST02987,card,opened,
2026-01-25 05:05:00,CUST02995,account,opened,
2026-02-08 09:05:00,CUST02995,card,opened,
2025-11-22 23:21:00,CUST02996,account,opened,
2025-11-26 05:00:00,CUST02999,account,opened,
2025-12-11 05:00:00,CUST02999,card,opened,
2025-12-22 01:00:00,CUST03004,account,opened,
2026-01-10 06:00:00,CUST03004,card,opened,
2026-02-18 09:00:00,CUST03004,loan,applied,43860
2026-02-28 15:00:00,CUST03004,loan,approved,43860
2025-11-16 07:12:00,CUST03005,account,opened,
2026-02-21 20:22:00,CUST03011,account,opened,
2026-03-06 23:22:00,CUST03011,card,opened,
2025-11-02 04:00:00,CUST03017,account,opened,
2025-12-28 06:00:00,CUST03017,loan,applied,23365
2025-11-15 03:00:00,CUST03032,account,opened,
2025-12-23 22:13:00,CUST03035,account,opened,
2026-01-02 08:13:00,CUST03035,card,opened,
2025-12-28 08:46:00,CUST03044,account,opened,
2026-01-13 10:46:00,CUST03044,card,opened,
2025-12-03 23:35:00,CUST03048,account,opened,
2025-12-09 04:35:00,CUST03048,card,opened,
2026-01-11 08:12:00,CUST03050,account,opened,
2025-11-26 02:06:00,CUST03053,account,opened,
2025-12-15 16:59:00,CUST03055,account,opened,
2025-12-21 18:59:00,CUST03055,card,opened,
2026-02-27 12:00:00,CUST03058,account,opened,
2026-03-14 12:00:00,CUST03058,card,opened,
2025-11-08 04:00:00,CUST03059,account,opened,
2025-11-10 09:00:00,CUST03059,card,opened,
2025-11-13 00:51:00,CUST03066,account,opened,
2025-11-21 07:51:00,CUST03066,card,opened,
2025-12-12 06:00:00,CUST03075,account,opened,
2025-12-20 13:00:00,CUST03075,card,opened,
2026-01-24 22:53:00,CUST03078,account,opened,
2025-12-22 07:53:00,CUST03085,account,opened,
2025-12-08 03:11:00,CUST03090,account,opened,
2025-12-12 11:11:00,CUST03090,card,opened,
2026-02-07 02:00:00,CUST03098,account,opened,
2025-12-13 08:00:00,CUST03102,account,opened,
2025-12-22 12:00:00,CUST03102,card,opened,
2025-11-09 02:00:00,CUST03106,account,opened,
2026-02-05 15:34:00,CUST03107,account,opened,
2025-11-01 11:06:00,CUST03109,account,opened,
2025-10-26 11:00:00,CUST03113,account,opened,
2025-11-14 12:00:00,CUST03113,card,opened,
2025-11-09 14:00:00,CUST03113,loan,applied,6105
2025-11-18 19:00:00,CUST03113,loan,approved,6105
2026-01-21 04:00:00,CUST03125,account,opened,
2026-01-25 07:00:00,CUST03125,card,opened,
2026-01-27 10:00:00,CUST03126,account,opened,
2026-01-27 14:00:00,CUST03126,card,opened,
2026-02-15 09:00:00,CUST03137,account,opened,
2026-02-25 11:00:00,CUST03137,card,opened,
2026-02-01 07:51:00,CUST03139,account,opened,
2026-02-14 08:51:00,CUST03139,card,opened,
2026-01-27 09:55:00,CUST03142,account,opened,
2026-02-05 13:55:00,CUST03142,card,opened,
2025-11-15 17:38:00,CUST03147,account,opened,
2026-01-25 12:34:00,CUST03161,account,opened,
2025-11-08 07:00:00,CUST03173,account,opened,
2025-11-23 14:00:00,CUST03173,card,opened,
2025-12-05 13:00:00,CUST03173,loan,applied,22130
2025-12-19 09:19:00,CUST03175,account,opened,
2026-02-15 05:00:00,CUST03183,account,opened,
2026-02-15 14:00:00,CUST03183,card,opened,
2026-01-26 09:49:00,CUST03200,account,opened,
2025-12-22 12:00:00,CUST03210,account,opened,
2026-01-15 21:00:00,CUST03210,loan,applied,31677
2026-01-20 00:00:00,CUST03210,loan,approved,31677
2025-12-15 03:12:00,CUST03213,account,opened,
2026-02-23 08:34:00,CUST03214,account,opened,
2026-02-11 09:00:00,CUST03219,account,opened,
