customer_id,created_date,age_band,residency,segment
CUST00607,2025-10-25,36-45,AD,mass
CUST00608,2025-12-26,60+,FR,affluent
CUST00609,2026-02-09,18-25,AD,affluent
CUST00610,2026-02-05,36-45,AD,affluent
CUST00611,2026-01-10,60+,FR,mass
CUST00612,2025-10-19,18-25,FR,mass
CUST00613,2025-11-10,36-45,ES,mass
CUST00614,2025-12-04,60+,AD,mass
CUST00615,2025-12-26,46-60,AD,affluent
CUST00616,2025-11-26,26-35,ES,mass
CUST00617,2026-01-11,46-60,AD,affluent
CUST00618,2025-10-21,18-25,AD,mass
CUST00619,2025-12-31,46-60,FR,mass
CUST00620,2026-01-22,26-35,ES,mass
CUST00621,2025-12-11,36-45,AD,affluent
CUST00622,2025-12-09,26-35,ES,mass
CUST00623,2026-01-21,36-45,ES,mass
CUST00624,2025-10-25,26-35,AD,mass
CUST00625,2025-11-03,46-60,AD,mass
CUST00626,2025-10-15,60+,AD,mass
CUST00627,2025-10-28,18-25,AD,mass
CUST00628,2025-12-25,36-45,AD,mass
CUST00629,2025-12-24,18-25,ES,mass
CUST00630,2025-12-03,18-25,AD,mass
CUST00631,2026-01-15,60+,FR,affluent
CUST00632,2025-12-27,36-45,ES,mass
CUST00633,2025-11-18,26-35,AD,mass
CUST00634,2025-12-09,26-35,AD,mass
CUST00635,2025-11-30,26-35,AD,mass
CUST00636,2025-12-30,36-45,AD,mass
CUST00637,2025-10-15,60+,AD,mass
CUST00638,2026-01-25,46-60,AD,mass
CUST00639,2026-01-28,46-60,FR,mass
CUST00640,2025-11-25,36-45,ES,mass
CUST00641,2025-11-06,60+,FR,mass
CUST00642,2026-01-11,36-45,FR,mass
CUST00643,2025-11-25,26-35,ES,mass
CUST00644,2025-10-29,60+,AD,affluent
CUST00645,2025-11-07,46-60,ES,affluent
CUST00646,2025-12-13,60+,AD,mass
CUST00647,2026-01-29,46-60,ES,mass
CUST00648,2025-12-06,46-60,AD,mass
CUST00649,2025-11-16,36-45,ES,mass
CUST00650,2025-10-24,36-45,ES,mass
CUST00651,2025-12-22,36-45,FR,mass
CUST00652,2025-12-23,18-25,FR,mass
CUST00653,2026-01-26,36-45,ES,mass
CUST00654,2026-01-21,26-35,ES,mass
CUST00655,2026-01-01,18-25,FR,mass
CUST00656,2025-12-05,60+,AD,mass
CUST00657,2025-10-28,18-25,AD,mass
CUST00658,2025-12-20,36-45,ES,mass
CUST00659,2025-12-01,26-35,ES,mass
CUST00660,2025-12-18,18-25,FR,mass
CUST00661,2025-11-21,26-35,FR,mass
CUST00662,2026-01-16,18-25,AD,mass
CUST00663,2025-11-10,36-45,AD,mass
CUST00664,2026-01-15,46-60,AD,mass
CUST00665,2026-01-26,46-60,AD,mass
CUST00666,2025-10-28,46-60,AD,affluent
CUST00667,2025-11-15,36-45,ES,mass
CUST00668,2025-12-08,60+,AD,mass
CUST00669,2025-11-07,26-35,ES,mass
CUST00670,2026-01-17,36-45,AD,mass
CUST00671,2025-12-03,18-25,AD,mass
CUST00672,2026-01-13,46-60,AD,mass
CUST00673,2026-02-03,36-45,AD,mass
CUST00674,2025-10-29,26-35,FR,mass
CUST00675,2026-01-04,26-35,AD,mass
CUST00676,2025-10-29,26-35,ES,mass
CUST00677,2026-01-27,46-60,ES,affluent
CUST00678,2025-12-29,18-25,AD,mass
CUST00679,2025-11-23,18-25,AD,mass
CUST00680,2025-12-03,26-35,AD,mass
CUST00681,2025-11-07,36-45,AD,affluent
CUST00682,2026-02-11,60+,ES,mass
CUST00683,2025-11-01,26-35,ES,mass
CUST00684,2026-02-02,26-35,AD,mass
CUST00685,2026-01-27,26-35,ES,mass
CUST00686,2025-12-06,46-60,AD,affluent
CUST00687,2025-12-16,18-25,ES,mass
CUST00688,2025-11-12,26-35,AD,mass
CUST00689,2025-11-05,46-60,ES,mass
CUST00690,2025-12-17,36-45,AD,mass
CUST00691,2026-01-22,36-45,FR,mass
CUST00692,2026-01-19,18-25,ES,mass
CUST00693,2025-12-08,18-25,ES,mass
CUST00694,2025-11-22,46-60,AD,mass
CUST00695,2026-02-02,46-60,AD,affluent
CUST00696,2026-01-22,46-60,AD,mass
CUST00697,2026-01-11,26-35,ES,mass
CUST00698,2025-11-05,36-45,ES,mass
CUST00699,2026-01-26,18-25,AD,mass
CUST00700,2025-12-22,18-25,FR,mass
CUST00701,2025-12-27,26-35,FR,affluent
CUST00702,2026-01-09,46-60,AD,mass
CUST00703,2025-12-06,60+,FR,affluent
CUST00704,2025-10-31,46-60,AD,mass
CUST00705,2025-11-25,46-60,ES,mass
CUST00706,2025-12-16,18-25,ES,mass
CUST00707,2025-12-02,36-45,ES,affluent
CUST00708,2025-10-26,26-35,ES,mass
CUST00709,2026-02-04,26-35,FR,mass
CUST00710,2025-10-15,46-60,ES,mass
CUST00711,2025-12-12,36-45,ES,affluent
CUST00712,2026-01-24,36-45,AD,mass
CUST00713,2025-11-11,36-45,AD,mass
CUST00714,2025-12-24,36-45,ES,mass
CUST00715,2025-11-27,60+,ES,mass
CUST00716,2026-01-03,46-60,AD,mass
CUST00717,2026-02-01,18-25,AD,affluent
CUST00718,2025-12-08,26-35,ES,mass
CUST00719,2026-01-06,26-35,FR,affluent
CUST00720,2025-10-26,36-45,AD,mass
CUST00721,2026-02-07,36-45,AD,mass
CUST00722,2026-01-15,46-60,AD,mass
CUST00723,2026-01-13,18-25,AD,mass
CUST00724,2025-12-29,26-35,ES,mass
CUST00725,2026-01-12,26-35,AD,affluent
CUST00726,2026-01-11,18-25,AD,mass
CUST00727,2026-01-16,46-60,AD,mass
CUST00728,2025-11-22,18-25,ES,mass
CUST00729,2025-11-01,36-45,ES,mass
CUST00730,2025-12-26,18-25,ES,mass
CUST00731,2026-01-15,26-35,ES,affluent
CUST00732,2026-01-01,46-60,FR,mass
CUST00733,2025-10-27,18-25,AD,mass
CUST00734,2025-11-28,60+,AD,mass
CUST00735,2025-11-19,36-45,AD,mass
CUST00736,2026-01-15,36-45,ES,mass
CUST00737,2026-01-31,46-60,FR,mass
CUST00738,2025-12-31,36-45,ES,mass
CUST00739,2025-10-21,46-60,ES,mass
CUST00740,2025-12-03,18-25,AD,mass
CUST00741,2025-12-21,60+,AD,mass
CUST00742,2025-11-24,18-25,FR,mass
CUST00743,2025-11-30,36-45,AD,mass
CUST00744,2026-01-21,18-25,ES,mass
CUST00745,2025-11-11,18-25,AD,mass
CUST00746,2025-12-18,26-35,ES,mass
CUST00747,2025-12-08,46-60,AD,mass
CUST00748,2026-01-01,18-25,AD,mass
CUST00749,2026-02-09,26-35,ES,mass
CUST00750,2025-12-04,36-45,ES,mass
CUST00751,2026-01-05,18-25,ES,mass
CUST00752,2026-01-31,26-35,AD,affluent
CUST00753,2025-10-29,36-45,ES,mass
CUST00754,2026-01-17,36-45,AD,mass
CUST00755,2025-11-01,46-60,AD,affluent
CUST00756,2025-12-20,36-45,ES,mass
CUST00757,2025-12-01,18-25,ES,mass
CUST00758,2026-02-05,18-25,FR,mass
CUST00759,2025-12-08,26-35,AD,mass
CUST00760,2025-12-27,36-45,AD,mass
CUST00761,2025-10-22,36-45,ES,mass
CUST00762,2025-11-16,46-60,FR,mass
CUST00763,2025-10-29,26-35,AD,mass
CUST00764,2026-02-02,18-25,AD,mass
CUST00765,2026-02-09,18-25,FR,affluent
CUST00766,2025-12-24,46-60,ES,mass
CUST00767,2025-11-12,26-35,AD,mass
CUST00768,2025-11-18,46-60,ES,mass
CUST00769,2026-01-09,60+,AD,mass
CUST00770,2025-10-20,60+,AD,mass
CUST00771,2025-11-20,46-60,AD,mass
CUST00772,2025-12-12,18-25,AD,mass
CUST00773,2025-11-22,46-60,AD,mass
CUST00774,2025-12-17,60+,ES,mass
CUST00775,2025-12-23,46-60,AD,mass
CUST00776,2025-12-06,18-25,AD,mass
CUST00777,2026-01-11,46-60,FR,mass
CUST00778,2026-01-07,26-35,ES,mass
CUST00779,2025-11-10,36-45,AD,mass
CUST00780,2025-10-22,60+,AD,mass
CUST00781,2025-10-20,60+,FR,mass
CUST00782,2026-01-12,60+,AD,mass
CUST00783,2025-12-28,18-25,AD,mass
CUST00784,2025-10-24,36-45,AD,mass
CUST00785,2025-10-31,26-35,AD,mass
CUST00786,2026-01-25,26-35,ES,mass
CUST00787,2025-12-11,26-35,AD,mass
CUST00788,2026-01-22,46-60,AD,mass
CUST00789,2025-12-11,36-45,AD,mass
CUST00790,2026-01-21,26-35,AD,mass
CUST00791,2025-10-30,18-25,ES,mass
CUST00792,2026-01-13,46-60,AD,affluent
CUST00793,2025-11-25,18-25,ES,affluent
CUST00794,2025-12-04,36-45,ES,mass
CUST00795,2025-11-06,18-25,AD,mass
CUST00796,2026-01-18,36-45,AD,mass
CUST00797,2026-01-24,18-25,AD,affluent
CUST00798,2025-11-12,18-25,ES,mass
CUST00799,2026-01-03,60+,AD,mass
CUST00800,2026-02-09,46-60,AD,mass
CUST00801,2026-02-07,36-45,ES,mass
CUST00802,2026-01-31,46-60,AD,mass
CUST00803,2025-12-13,18-25,FR,mass
CUST00804,2026-01-15,26-35,AD,mass
CUST00805,2025-11-06,26-35,FR,mass
CUST00806,2025-12-11,60+,AD,mass
CUST00807,2025-11-15,36-45,AD,affluent
CUST00808,2025-12-15,18-25,AD,mass
CUST00809,2025-11-09,36-45,ES,mass
CUST00810,2026-01-25,36-45,AD,mass
CUST00811,2026-01-14,26-35,AD,mass
CUST00812,2026-02-08,36-45,AD,mass
CUST00813,2025-10-18,26-35,AD,affluent
CUST00814,2026-01-22,26-35,ES,mass
CUST00815,2025-11-29,46-60,FR,affluent
CUST00816,2025-10-27,26-35,AD,mass
CUST00817,2026-01-24,60+,AD,affluent
CUST00818,2025-11-12,36-45,FR,mass
CUST00819,2026-02-11,46-60,ES,mass
CUST00820,2025-12-29,26-35,ES,mass
CUST00821,2025-12-29,18-25,ES,affluent
CUST00822,2025-12-26,18-25,FR,affluent
CUST00823,2026-01-26,60+,AD,mass
CUST00824,2025-12-16,18-25,AD,mass
CUST00825,2025-10-17,36-45,AD,affluent
CUST00826,2025-11-09,46-60,AD,mass
CUST00827,2026-01-25,46-60,AD,mass
CUST00828,2025-12-29,46-60,AD,mass
CUST00829,2025-12-21,46-60,FR,mass
CUST00830,2026-01-07,26-35,AD,mass
CUST00831,2025-11-01,60+,ES,mass
CUST00832,2026-01-04,60+,ES,mass
CUST00833,2025-12-25,46-60,FR,mass
CUST00834,2025-11-12,46-60,ES,mass
CUST00835,2026-01-16,46-60,AD,mass
CUST00836,2026-01-12,60+,AD,affluent
CUST00837,2025-12-26,18-25,ES,affluent
CUST00838,2026-01-01,26-35,ES,affluent
CUST00839,2025-11-02,26-35,AD,mass
CUST00840,2025-11-24,18-25,FR,mass
CUST00841,2026-01-13,46-60,ES,mass
CUST00842,2025-10-16,26-35,AD,mass
CUST00843,2025-11-16,46-60,ES,mass
CUST00844,2025-12-10,46-60,FR,affluent
CUST00845,2025-12-17,60+,AD,mass
CUST00846,2026-01-29,36-45,FR,mass
CUST00847,2026-01-10,26-35,AD,mass
CUST00848,2025-10-19,26-35,AD,affluent
CUST00849,2025-10-24,26-35,FR,mass
CUST00850,2025-10-24,36-45,FR,mass
CUST00851,2025-12-30,60+,FR,mass
CUST00852,2025-12-09,60+,AD,affluent
CUST00853,2025-11-04,18-25,AD,affluent
CUST00854,2025-12-06,46-60,ES,mass
CUST00855,2025-11-17,46-60,AD,mass
CUST00856,2025-12-04,36-45,ES,mass
CUST00857,2025-11-30,18-25,AD,affluent
CUST00858,2026-01-03,36-45,AD,mass
CUST00859,2025-11-05,36-45,FR,mass
CUST00860,2025-10-29,26-35,AD,mass
CUST00861,2026-01-07,26-35,ES,mass
CUST00862,2025-12-01,60+,AD,mass
CUST00863,2025-11-17,26-35,AD,affluent
CUST00864,2025-12-26,18-25,ES,mass
CUST00865,2025-10-25,46-60,ES,mass
CUST00866,2026-01-19,36-45,ES,affluent
CUST00867,2026-01-27,36-45,FR,mass
CUST00868,2026-02-11,36-45,FR,mass
CUST00869,2025-10-25,26-35,FR,mass
CUST00870,2025-12-27,60+,ES,mass
CUST00871,2026-01-02,18-25,FR,mass
CUST00872,2025-11-05,60+,ES,mass
CUST00873,2025-12-08,18-25,ES,mass
CUST00874,2026-01-28,36-45,ES,mass
CUST00875,2026-02-08,46-60,ES,mass
CUST00876,2025-12-25,26-35,AD,mass
CUST00877,2025-12-12,60+,AD,mass
CUST00878,2025-12-29,36-45,AD,mass
CUST00879,2025-11-02,36-45,ES,affluent
CUST00880,2025-10-27,60+,ES,mass
CUST00881,2025-11-20,46-60,FR,affluent
CUST00882,2025-11-17,26-35,AD,mass
CUST00883,2025-10-19,18-25,AD,mass
CUST00884,2026-01-10,46-60,AD,affluent
CUST00885,2025-11-26,46-60,AD,mass
CUST00886,2025-11-18,60+,AD,mass
CUST00887,2025-11-22,26-35,ES,affluent
CUST00888,2026-01-10,18-25,FR,mass
CUST00889,2026-01-18,36-45,ES,mass
CUST00890,2025-12-07,36-45,AD,mass
CUST00891,2026-02-08,46-60,ES,mass
CUST00892,2026-02-03,26-35,AD,mass
CUST00893,2025-10-23,26-35,AD,mass
CUST00894,2026-01-31,36-45,ES,mass
CUST00895,2026-02-04,46-60,ES,mass
CUST00896,2025-12-12,18-25,AD,mass
CUST00897,2025-12-01,46-60,AD,mass
CUST00898,2025-10-30,46-60,AD,mass
CUST00899,2025-12-11,18-25,FR,mass
CUST00900,2025-11-28,26-35,ES,mass
CUST00901,2026-01-29,46-60,AD,mass
CUST00902,2025-11-04,46-60,ES,mass
CUST00903,2025-11-12,36-45,ES,mass
CUST00904,2025-12-06,36-45,FR,affluent
CUST00905,2026-01-10,18-25,FR,mass
CUST00906,2025-12-30,46-60,AD,mass
CUST00907,2025-11-23,46-60,ES,mass
CUST00908,2026-02-06,26-35,AD,mass
CUST00909,2025-12-13,26-35,AD,mass
CUST00910,2025-12-28,18-25,AD,mass
CUST00911,2026-01-30,46-60,ES,mass
CUST00912,2025-11-20,26-35,AD,mass
CUST00913,2025-11-19,36-45,FR,mass
CUST00914,2026-01-14,60+,ES,mass
CUST00915,2025-12-20,46-60,FR,mass
CUST00916,2026-01-25,46-60,AD,mass
CUST00917,2025-11-01,46-60,ES,affluent
CUST00918,2025-11-17,60+,AD,mass
CUST00919,2025-12-28,46-60,ES,mass
CUST00920,2026-01-15,46-60,ES,mass
CUST00921,2025-12-14,60+,ES,mass
CUST00922,2026-01-31,18-25,ES,mass
CUST00923,2025-11-21,18-25,AD,mass
CUST00924,2026-01-26,36-45,FR,affluent
CUST00925,2026-02-07,26-35,AD,mass
CUST00926,2026-01-18,46-60,AD,affluent
CUST00927,2025-12-01,26-35,AD,affluent
CUST00928,2025-12-14,18-25,ES,mass
CUST00929,2026-01-02,18-25,FR,mass
CUST00930,2026-02-03,46-60,AD,mass
CUST00931,2026-02-03,46-60,AD,mass
CUST00932,2025-12-06,60+,FR,affluent
CUST00933,2025-11-02,26-35,ES,mass
CUST00934,2025-12-16,26-35,FR,mass
CUST00935,2025-10-22,18-25,AD,mass
CUST00936,2025-11-05,36-45,AD,mass
CUST00937,2026-01-22,18-25,ES,mass
CUST00938,2025-12-05,26-35,AD,mass
CUST00939,2025-12-22,26-35,AD,mass
CUST00940,2025-11-25,46-60,AD,mass
CUST00941,2025-10-15,36-45,AD,mass
CUST00942,2025-11-28,26-35,AD,mass
CUST00943,2025-11-23,18-25,ES,mass
CUST00944,2025-11-21,36-45,AD,mass
CUST00945,2025-12-09,60+,FR,mass
CUST00946,2026-02-07,36-45,ES,mass
CUST00947,2026-02-08,60+,AD,mass
CUST00948,2026-01-16,60+,AD,mass
CUST00949,2025-12-18,18-25,AD,mass
CUST00950,2025-10-19,26-35,ES,mass
CUST00951,2026-01-02,18-25,FR,mass
CUST00952,2026-01-06,46-60,AD,mass
CUST00953,2025-12-10,26-35,AD,mass
CUST00954,2025-11-03,26-35,ES,mass
CUST00955,2025-12-07,46-60,ES,mass
CUST00956,2025-12-31,46-60,AD,affluent
CUST00957,2025-12-19,46-60,AD,mass
CUST00958,2025-10-28,36-45,ES,mass
CUST00959,2026-01-29,36-45,AD,mass
CUST00960,2025-11-21,18-25,AD,affluent
CUST00961,2026-01-11,60+,AD,mass
CUST00962,2026-01-08,18-25,AD,mass
CUST00963,2025-12-17,18-25,AD,mass
CUST00964,2026-01-15,46-60,FR,mass
CUST00965,2025-12-12,60+,AD,mass
CUST00966,2025-10-27,46-60,FR,affluent
CUST00967,2025-11-30,46-60,AD,mass
CUST00968,2025-10-27,46-60,FR,mass
CUST00969,2025-11-01,46-60,AD,mass
CUST00970,2025-12-10,60+,AD,mass
CUST00971,2025-12-01,46-60,AD,mass
CUST00972,2025-12-12,26-35,AD,affluent
CUST00973,2026-01-25,26-35,FR,mass
CUST00974,2025-10-31,46-60,AD,affluent
CUST00975,2025-11-04,18-25,FR,mass
CUST00976,2025-12-26,46-60,AD,mass
CUST00977,2025-11-29,36-45,FR,affluent
CUST00978,2026-01-16,60+,AD,affluent
CUST00979,2025-10-29,60+,AD,mass
CUST00980,2026-01-06,26-35,ES,mass
CUST00981,2026-01-21,46-60,ES,mass
CUST00982,2026-01-08,46-60,AD,mass
CUST00983,2026-01-02,18-25,ES,mass
CUST00984,2025-11-28,46-60,ES,mass
CUST00985,2026-01-28,36-45,FR,mass
CUST00986,2026-01-05,60+,AD,mass
CUST00987,2025-12-17,46-60,AD,mass
CUST00988,2025-11-14,26-35,AD,mass
CUST00989,2025-12-24,36-45,AD,mass
CUST00990,2025-12-12,36-45,ES,mass
CUST00991,2025-12-17,36-45,AD,mass
CUST00992,2026-01-06,18-25,AD,mass
CUST00993,2025-12-24,18-25,AD,mass
CUST00994,2026-01-02,36-45,FR,mass
CUST00995,2026-01-06,46-60,FR,mass
CUST00996,2025-10-21,46-60,ES,mass
CUST00997,2026-01-21,36-45,AD,mass
CUST00998,2026-01-14,36-45,AD,mass
CUST00999,2025-10-15,26-35,ES,affluent
CUST01000,2025-11-21,36-45,AD,mass
CUST01001,2026-02-06,18-25,AD,mass
CUST01002,2026-01-15,26-35,AD,mass
CUST01003,2025-10-30,60+,AD,mass
CUST01004,2026-01-23,26-35,AD,mass
CUST01005,2025-10-20,60+,ES,mass
CUST01006,2026-01-21,60+,AD,mass
CUST01007,2025-12-18,18-25,AD,mass
CUST01008,2025-10-21,36-45,AD,mass
CUST01009,2026-02-10,36-45,FR,mass
CUST01010,2025-12-28,18-25,ES,mass
CUST01011,2026-01-07,36-45,FR,mass
CUST01012,2025-12-03,26-35,ES,mass
CUST01013,2025-11-15,26-35,FR,affluent
CUST01014,2025-12-11,46-60,AD,mass
CUST01015,2026-02-05,46-60,AD,mass
CUST01016,2026-02-02,26-35,ES,mass
CUST01017,2025-11-11,26-35,ES,mass
CUST01018,2025-11-28,60+,AD,mass
CUST01019,2025-11-06,36-45,ES,mass
CUST01020,2025-10-29,46-60,ES,mass
CUST01021,2026-01-08,46-60,ES,affluent
CUST01022,2025-12-22,26-35,ES,mass
CUST01023,2025-12-20,18-25,AD,mass
CUST01024,2025-10-22,26-35,ES,mass
CUST01025,2025-11-20,46-60,AD,mass
CUST01026,2026-01-23,26-35,ES,mass
CUST01027,2026-01-27,36-45,ES,mass
CUST01028,2025-12-25,46-60,ES,mass
CUST01029,2025-11-14,36-45,ES,mass
CUST01030,2026-01-11,46-60,FR,mass
CUST01031,2026-01-23,60+,AD,mass
CUST01032,2025-10-16,46-60,AD,affluent
CUST01033,2026-02-02,46-60,ES,affluent
CUST01034,2026-01-13,46-60,AD,mass
CUST01035,2026-01-17,36-45,ES,affluent
CUST01036,2025-11-21,36-45,FR,mass
CUST01037,2025-11-06,46-60,AD,mass
CUST01038,2025-11-19,36-45,AD,mass
CUST01039,2025-11-16,18-25,AD,affluent
CUST01040,2025-10-20,18-25,AD,mass
CUST01041,2026-02-11,36-45,ES,mass
CUST01042,2026-01-24,36-45,AD,mass
CUST01043,2025-11-24,36-45,FR,mass
CUST01044,2026-01-23,36-45,AD,mass
CUST01045,2025-10-26,26-35,FR,mass
CUST01046,2025-11-26,26-35,AD,mass
CUST01047,2025-12-21,36-45,ES,mass
CUST01048,2026-01-06,18-25,ES,mass
CUST01049,2026-02-07,36-45,FR,mass
CUST01050,2025-10-20,46-60,AD,affluent
CUST01051,2025-10-29,26-35,AD,mass
CUST01052,2026-02-08,36-45,ES,mass
CUST01053,2025-12-19,36-45,AD,affluent
CUST01054,2025-11-08,26-35,AD,mass
CUST01055,2026-01-21,36-45,AD,mass
CUST01056,2026-01-08,36-45,AD,mass
CUST01057,2026-01-29,18-25,AD,mass
CUST01058,2026-01-17,46-60,ES,affluent
CUST01059,2026-01-18,46-60,AD,mass
CUST01060,2025-10-19,18-25,AD,mass
CUST01061,2025-12-25,18-25,ES,affluent
CUST01062,2025-12-06,26-35,ES,mass
CUST01063,2025-10-17,26-35,AD,mass
CUST01064,2026-01-15,36-45,ES,mass
CUST01065,2026-01-12,46-60,AD,mass
CUST01066,2025-11-21,46-60,AD,mass
CUST01067,2026-01-20,60+,AD,affluent
CUST01068,2025-10-18,36-45,AD,mass
CUST01069,2025-12-04,46-60,ES,mass
CUST01070,2026-01-04,18-25,ES,affluent
CUST01071,2026-01-24,46-60,ES,affluent
CUST01072,2025-10-16,36-45,ES,mass
CUST01073,2025-10-15,36-45,AD,mass
CUST01074,2025-10-25,26-35,ES,affluent
CUST01075,2025-11-28,26-35,FR,affluent
CUST01076,2025-11-02,18-25,AD,affluent
CUST01077,2025-11-08,18-25,ES,mass
CUST01078,2025-10-21,46-60,FR,affluent
CUST01079,2025-12-13,36-45,AD,mass
CUST01080,2025-11-16,18-25,ES,mass
CUST01081,2025-11-26,26-35,ES,mass
CUST01082,2025-11-20,36-45,FR,mass
CUST01083,2025-12-11,26-35,ES,mass
CUST01084,2025-11-03,36-45,AD,mass
CUST01085,2025-12-08,18-25,AD,mass
CUST01086,2026-01-14,46-60,AD,affluent
CUST01087,2025-11-01,46-60,AD,mass
CUST01088,2025-12-11,26-35,AD,mass
CUST01089,2025-11-06,36-45,AD,mass
CUST01090,2026-01-28,18-25,AD,mass
CUST01091,2026-02-05,36-45,ES,affluent
CUST01092,2026-01-31,36-45,AD,mass
CUST01093,2025-12-05,46-60,AD,mass
CUST01094,2025-11-17,36-45,FR,mass
CUST01095,2026-01-22,18-25,AD,affluent
CUST01096,2025-12-29,46-60,AD,mass
CUST01097,2025-12-19,18-25,AD,mass
CUST01098,2025-11-14,46-60,ES,mass
CUST01099,2025-11-05,46-60,AD,mass
CUST01100,2025-12-26,60+,ES,affluent
CUST01101,2026-01-17,46-60,FR,mass
CUST01102,2026-01-20,36-45,AD,mass
CUST01103,2025-10-20,46-60,AD,mass
CUST01104,2025-12-03,36-45,AD,mass
CUST01105,2026-01-06,26-35,ES,mass
CUST01106,2026-01-29,26-35,ES,mass
CUST01107,2025-12-26,18-25,ES,mass
CUST01108,2026-01-06,60+,AD,mass
CUST01109,2026-02-08,26-35,AD,mass
CUST01110,2025-11-28,36-45,AD,mass
CUST01111,2025-12-18,60+,AD,mass
CUST01112,2025-12-19,36-45,AD,mass
CUST01113,2025-11-30,36-45,ES,mass
CUST01114,2025-12-07,46-60,ES,mass
CUST01115,2025-12-15,36-45,ES,mass
CUST01116,2025-12-06,18-25,AD,mass
CUST01117,2025-11-04,18-25,AD,affluent
CUST01118,2025-11-02,18-25,AD,mass
CUST01119,2025-12-05,36-45,ES,mass
CUST01120,2026-01-15,46-60,ES,affluent
CUST01121,2025-11-11,36-45,FR,affluent
CUST01122,2025-11-05,26-35,AD,mass
CUST01123,2025-12-28,46-60,AD,mass
CUST01124,2025-11-17,18-25,ES,affluent
CUST01125,2025-12-30,36-45,AD,mass
CUST01126,2025-10-28,18-25,AD,affluent
CUST01127,2026-01-10,26-35,AD,mass
CUST01128,2025-12-14,60+,ES,affluent
CUST01129,2025-12-22,36-45,AD,mass
CUST01130,2025-10-31,60+,AD,mass
CUST01131,2026-01-22,46-60,AD,mass
CUST01132,2026-02-03,18-25,AD,mass
CUST01133,2026-01-25,36-45,ES,mass
CUST01134,2026-01-25,46-60,ES,mass
CUST01135,2025-10-27,26-35,AD,mass
CUST01136,2026-02-08,46-60,AD,affluent
CUST01137,2025-12-06,26-35,AD,mass
CUST01138,2025-10-15,36-45,AD,mass
CUST01139,2026-01-06,26-35,ES,mass
CUST01140,2025-10-28,18-25,ES,mass
CUST01141,2026-02-01,36-45,ES,mass
CUST01142,2026-01-10,26-35,AD,mass
CUST01143,2025-12-25,36-45,AD,mass
CUST01144,2025-11-16,60+,ES,mass
CUST01145,2025-12-04,46-60,FR,mass
CUST01146,2026-01-18,26-35,ES,affluent
CUST01147,2025-10-27,26-35,AD,mass
CUST01148,2025-12-24,36-45,ES,mass
CUST01149,2025-12-03,60+,AD,mass
CUST01150,2025-11-02,36-45,ES,mass
CUST01151,2025-11-17,26-35,AD,mass
CUST01152,2025-12-03,60+,AD,mass
CUST01153,2025-11-20,46-60,ES,affluent
CUST01154,2026-01-27,18-25,AD,mass
CUST01155,2026-01-31,36-45,ES,mass
CUST01156,2025-10-19,46-60,AD,mass
CUST01157,2026-01-01,18-25,AD,mass
CUST01158,2025-10-15,60+,AD,mass
CUST01159,2025-12-05,26-35,AD,mass
CUST01160,2025-12-20,18-25,ES,affluent
CUST01161,2025-12-24,26-35,ES,affluent
CUST01162,2025-11-28,26-35,ES,mass
CUST01163,2025-11-08,36-45,AD,mass
CUST01164,2025-11-06,26-35,AD,mass
CUST01165,2025-11-21,26-35,AD,mass
CUST01166,2025-11-16,46-60,ES,mass
CUST01167,2026-01-11,36-45,AD,mass
CUST01168,2025-11-15,46-60,FR,mass
CUST01169,2025-12-12,60+,FR,mass
CUST01170,2025-11-17,18-25,ES,affluent
CUST01171,2026-01-09,46-60,ES,mass
CUST01172,2025-11-29,36-45,AD,affluent
CUST01173,2025-11-15,26-35,AD,mass
CUST01174,2025-11-27,18-25,FR,mass
CUST01175,2025-11-29,26-35,ES,mass
CUST01176,2026-01-18,46-60,FR,mass
CUST01177,2025-11-09,26-35,AD,mass
CUST01178,2025-11-13,26-35,AD,mass
CUST01179,2025-11-03,46-60,AD,mass
CUST01180,2026-01-07,36-45,AD,affluent
CUST01181,2025-10-20,46-60,AD,mass
CUST01182,2026-02-06,60+,FR,affluent
CUST01183,2025-12-16,26-35,ES,mass
CUST01184,2025-12-04,26-35,ES,mass
CUST01185,2026-01-25,26-35,FR,mass
CUST01186,2025-11-28,26-35,ES,mass
CUST01187,2025-10-30,46-60,AD,mass
CUST01188,2025-10-16,46-60,AD,mass
CUST01189,2025-11-30,36-45,AD,mass
CUST01190,2025-11-14,26-35,FR,mass
CUST01191,2025-11-07,36-45,AD,mass
CUST01192,2025-12-01,26-35,AD,mass
CUST01193,2025-12-27,18-25,ES,mass
CUST01194,2025-10-27,46-60,ES,mass
CUST01195,2026-02-01,26-35,AD,affluent
CUST01196,2025-11-03,36-45,AD,mass
CUST01197,2025-11-01,60+,ES,mass
CUST01198,2026-01-15,26-35,AD,mass
CUST01199,2026-02-01,36-45,AD,mass
CUST01200,2025-10-22,26-35,AD,affluent
CUST01201,2025-10-27,36-45,AD,mass
CUST01202,2025-12-25,36-45,ES,mass
CUST01203,2025-12-06,18-25,FR,affluent
CUST01204,2025-11-09,36-45,ES,mass
CUST01205,2026-01-22,26-35,AD,mass
CUST01206,2026-01-22,46-60,FR,mass
CUST01207,2025-11-20,36-45,FR,affluent
CUST01208,2026-01-04,46-60,AD,mass
CUST01209,2025-12-27,26-35,FR,mass
CUST01210,2025-11-27,26-35,AD,mass
CUST01211,2025-11-18,36-45,AD,affluent
CUST01212,2026-01-22,46-60,AD,mass
